episode,win,reward,length,opponent
596,0,(5951.799054549296+0j),4962,random
597,1,(1179.1662802901453+0j),730,random
598,1,(2027.0613430869741+0j),1637,random
599,1,(2028.2490357469287+0j),1253,random
600,1,(1908.9382503741288+0j),1487,random
601,1,(1356.1687549914595+0j),870,random
602,1,(609.8015007106519+0j),451,random
603,1,(5350.2061613512815+0j),3258,random
604,1,(696.7597693962533+0j),518,random
605,1,(1658.2109759763198+0j),1115,random
606,1,(1753.51096635196+0j),1113,random
607,1,(6208.169451795745+0j),4468,random
608,1,(900.091659883231+0j),679,random
609,1,(2743.0504904259656+0j),1706,random
610,1,(952.46580555815+0j),702,random
611,1,(676.030970856895+0j),575,random
612,1,(935.2738771394244+0j),625,random
613,1,(5243.67927123533+0j),4002,random
614,1,(1535.1594856225918+0j),1020,random
615,1,(2192.140086996887+0j),1504,random
616,1,(944.8600357929332+0j),639,random
617,1,(441.61751084871185+0j),287,random
618,0,(5709.704558892269+0j),4877,random
619,0,(8916.486149247265+0j),5982,random
620,1,(506.06950462598434+0j),288,random
621,1,(747.0580234258113+0j),462,random
622,1,(1184.6092109788708+0j),706,random
623,1,(964.1740301663575+0j),708,random
624,1,(2474.5051012811537+0j),1482,random
625,1,(1359.8810333718468+0j),879,random
626,1,(1046.3015594755384+0j),775,random
627,0,(7451.8647775753025+0j),5128,random
628,1,(991.4640888149064+0j),758,random
629,1,(852.0600448645164+0j),569,random
630,1,(2026.0091540971741+0j),1557,random
631,1,(1032.782982186126+0j),682,random
632,1,(1457.366351581995+0j),1213,random
633,1,(996.7631298136187+0j),690,random
634,0,(6243.913633843252+0j),5079,random
635,1,(1025.62302950711+0j),671,random
636,1,(246.0664315651955+0j),155,random
637,0,(3251.351640351251+0j),2709,random
638,1,(795.8850272791465+0j),511,random
639,1,(930.3128871012922+0j),608,random
640,0,(4931.4253247430115+0j),4343,random
641,0,(7669.040279820379+0j),5603,random
642,1,(1060.5336225635883+0j),623,random
643,0,(6905.721955141454+0j),5121,random
644,1,(1439.5211216434852+0j),915,random
645,0,(6278.478172203381+0j),6157,random
646,1,(1007.901125433954+0j),678,random
647,1,(2847.3523715180468+0j),1879,random
648,1,(1012.8086668536208+0j),660,random
649,0,(9098.921780162103+0j),5517,random
650,0,(7786.906121256843+0j),6394,random
651,1,(743.4131565962243+0j),483,random
652,1,(677.0170082170719+0j),508,random
653,1,(952.453843309359+0j),561,random
654,1,(1150.796383201219+0j),669,random
655,1,(784.1453979883764+0j),599,random
656,1,(714.3317641319645+0j),492,random
657,1,(1017.7652321174335+0j),623,random
658,1,(1314.2400811159655+0j),852,random
659,1,(768.8946537197103+0j),525,random
660,1,(1068.5183070548746+0j),771,random
661,1,(2088.979423530778+0j),1458,random
662,1,(969.6158572962465+0j),607,random
