episode,win,reward,length,opponent
429,0,5135.134309957719,4200,random
430,0,462.7367595760954,2294,random
431,0,2409.9008718773603,3376,random
432,0,459.5873039697934,2722,random
433,0,1321.513653841371,2466,random
434,0,895.7058453738915,2437,random
435,0,493.97982741263144,2243,random
436,0,1240.0789351988908,2686,random
437,0,1029.8760986737575,2500,random
438,0,1263.147234007918,2830,random
439,0,566.1087743675761,2252,random
440,0,519.3488872177157,2338,random
441,0,193.19946249616697,2079,random
442,0,3419.6633780968864,3329,random
443,0,914.7346812341115,2719,random
444,0,1062.3853883782242,2658,random
445,0,1246.9430281714465,2628,random
446,0,1509.9581560761376,2708,random
447,0,865.3261141130497,2585,random
448,0,603.0769898007993,2534,random
449,0,5927.401219865834,4832,random
450,0,1380.6465430440662,2744,random
451,0,628.7940833107239,2619,random
452,0,686.857450680693,2225,random
453,0,2553.322590335449,3047,random
454,0,199.20240718999315,2221,random
455,0,658.754089105342,2280,random
456,0,650.3614457284109,2271,random
457,0,378.3953344684873,2246,random
458,0,1859.9372352280961,3011,random
459,0,727.1237602824506,2310,random
460,0,583.9854812589801,2352,random
461,0,2064.446358812588,3377,random
462,0,791.843715113031,2312,random
463,0,622.2765679659242,2342,random
464,0,2879.406522777054,3138,random
465,0,3813.427413512151,4026,random
466,0,1073.4780265987483,2809,random
467,0,4332.166998280073,4119,random
468,0,548.4057008964429,2301,random
469,0,4650.348021538349,4106,random
470,0,600.14957887549,2455,random
471,0,2895.676973031522,3663,random
472,0,656.8426023017296,2261,random
473,0,2718.0434206965097,3774,random
474,0,297.1518699835851,2161,random
475,0,7538.385758804987,5558,random
476,0,2428.5747394279,3033,random
477,0,836.1516263310881,2399,random
478,0,395.277285987521,2440,random
479,0,405.71217294341017,2174,random
480,0,1777.05718471247,3023,random
481,0,702.8001258463388,2798,random
482,0,77.84318483933126,1925,random
483,0,2107.1991602763605,3279,random
484,0,301.4847986910325,2193,random
485,0,1282.5023965282367,2647,random
486,0,1290.5502482401512,2855,random
487,0,2133.186950429898,2893,random
488,0,918.0097378342826,2548,random
489,0,2972.9883783597943,3383,random
490,0,709.7694751641534,2121,random
491,0,3069.9976165329413,3875,random
492,0,805.4024983936973,2444,random
493,0,2717.455249800998,3487,random
494,0,2119.458152474289,2729,random
495,0,620.8197794940509,2511,random
496,0,1017.3324386691609,2459,random
497,0,447.030118204245,2044,random
498,0,527.0566717830076,2639,random
499,0,2916.55833349216,3427,random
500,0,347.53145546511456,2361,random
501,0,105.55205588786905,2085,random
502,0,551.0290815627898,2414,random
503,0,1238.084562293379,2297,random
504,0,662.6813208556905,2348,random
505,0,636.4716841504998,2598,random
506,0,786.4016790076496,2445,random
507,0,1337.3586649273761,2246,random
508,0,1680.7357801931269,2759,random
509,0,687.0648931723439,2358,random
510,0,6142.786416486793,5642,random
511,0,1427.555933033562,2702,random
512,0,617.7209911862839,2446,random
513,0,666.7156564984798,1875,random
514,0,1091.3807593096644,2175,random
515,0,1256.6032547023276,2690,random
516,0,5681.890763326586,5049,random
517,0,879.1067908060521,2384,random
518,0,1220.3968178763637,2685,random
519,0,34.64213290252021,2000,random
520,0,4149.135470444004,3849,random
521,0,707.7692727752519,2546,random
522,0,454.39750541985956,2506,random
523,0,1042.5869627802576,2984,random
524,0,1180.8923626750907,2620,random
525,0,5531.720285525325,4892,random
526,0,1390.9935253008077,2798,random
527,0,731.8905619058561,2366,random
528,0,1209.764094432708,2514,random
529,0,716.4682341771703,2439,random
530,0,783.1404958215613,2688,random
531,0,325.4672762580349,2259,random
532,0,150.6874744880455,2093,random
533,0,1122.3106643428807,2884,random
534,0,767.169221647271,2473,random
535,0,436.14582488389993,2569,random
536,0,473.8066629095494,2516,random
537,0,190.46587961871202,2348,random
538,0,365.10333931010484,1737,random
539,0,998.044463653482,2495,random
540,0,69.77251945549084,2128,random
541,0,449.1721174149168,2117,random
542,0,418.6564101983534,2020,random
543,0,1660.3027901641449,3288,random
544,0,1112.7489080733415,2323,random
545,0,693.2904784028411,2220,random
546,0,3821.826792571667,3617,random
547,0,5134.489210183469,4808,random
548,0,3622.075052961606,4095,random
549,0,861.97683606394,2657,random
550,0,218.08716126340113,2177,random
551,0,633.2218034038929,2660,random
552,0,5757.019549334896,4891,random
553,0,2225.1271113132766,3446,random
554,0,312.87000192275053,2120,random
555,0,2204.8964320544947,2998,random
556,0,454.9542051068342,2410,random
557,0,3853.7782374349354,3767,random
558,0,1031.2861598377206,2652,random
559,0,502.6594675050362,2727,random
560,0,1788.3318067531143,3304,random
561,0,2683.8270013148654,3317,random
562,0,2715.350402407518,3405,random
563,0,1475.652687509192,2979,random
564,0,151.17220965466367,2331,random
565,0,3259.6137638940245,3461,random
566,0,778.6189969315984,2664,random
567,0,6612.605798861164,4559,random
568,0,511.2870205075186,2521,random
569,0,2920.057967550457,3657,random
570,0,435.0744408959319,2370,random
571,0,3641.9690652699805,3874,random
572,0,1450.4961940298106,2853,random
573,0,796.2391740962574,2094,random
574,0,763.6315383686083,2762,random
575,0,194.31219869448864,1931,random
576,0,656.0904162834792,2411,random
577,0,866.3796280785372,2527,random
578,0,686.128359747798,2480,random
579,0,3906.906265176021,4149,random
580,0,532.2871335614923,2536,random
581,0,111.85981432750123,2193,random
