episode,win,reward,length,opponent
1277,1,279.5269272800792,1274,random
1278,0,20.36524903820959,263,greedy
1279,0,28.33540471215199,737,self-play-750
1280,1,135.89784121910537,527,random
1281,0,28.83293986019128,4381,greedy
1282,1,280.07596368989346,2135,self-play-750
1283,1,165.13689707387869,928,random
1284,0,25.572802796836633,432,greedy
1285,0,-35.07205252832793,3285,self-play-750
1286,1,104.59629007558895,291,random
1287,0,34.04665445444532,361,greedy
1288,1,383.8641918300823,5754,self-play-750
1289,1,98.07544296121175,486,random
1290,0,25.707858291573196,440,greedy
1291,0,27.7192789314971,701,self-play-750
1292,1,320.6531947074804,2628,random
1293,1,118.34104848593913,2245,greedy
1294,1,169.9756212365347,1375,self-play-750
1295,1,106.92501485384378,486,random
1296,0,-2.1195331556930093,89,greedy
1297,0,2.311109054343735,463,self-play-750
1298,1,139.36352090363113,4455,random
1299,0,-0.26305195475013576,61,greedy
1300,0,30.769288107869308,735,self-play-800
1301,1,120.46199002460673,1660,random
1302,0,2.894282316236289,137,greedy
1303,0,72.66809141632062,1449,self-play-800
1304,1,104.4402728178046,2912,random
1305,0,-7.445789061240866,128,greedy
1306,1,-114.65608016033275,4838,self-play-800
1307,1,208.00182414779368,1092,random
1308,0,14.076625342662616,261,greedy
1309,1,127.6957034321056,746,self-play-800
1310,0,276.229858235405,3865,random
1311,0,14.455427276780327,301,greedy
1312,0,96.78585486025828,4773,self-play-800
1313,1,204.12500291637707,1215,random
1314,0,-3.082561454739686,179,greedy
1315,0,87.6903656802213,1369,self-play-800
1316,1,186.07830811551793,5262,random
1317,0,18.303699703368338,243,greedy
1318,1,118.8511539274956,1086,self-play-800
1319,1,221.94000336519778,1700,random
1320,0,-12.143543150107137,151,greedy
1321,0,102.41919075725146,1625,self-play-800
1322,0,195.81522059328398,5276,random
1323,0,30.256025738568027,508,greedy
1324,0,51.272325109196544,4318,self-play-800
1325,1,256.4143892417884,1596,random
1326,0,-0.5589680486487119,185,greedy
1327,0,34.113821352085026,5156,self-play-800
1328,1,140.52108911304853,437,random
1329,0,41.553791045221125,522,greedy
1330,1,156.91773361198676,769,self-play-800
1331,1,281.3915743274596,1986,random
1332,0,-5.240123435504625,79,greedy
1333,0,-40.26902650638816,2358,self-play-800
1334,1,158.76408093302507,3194,random
1335,0,33.856673583494796,518,greedy
1336,0,1.864093253484846,529,self-play-800
1337,1,187.28119875518965,982,random
1338,0,-5.980196977774138,82,greedy
1339,0,48.237023200947405,821,self-play-800
1340,1,142.39552835709964,554,random
1341,0,46.10457108689221,448,greedy
1342,0,57.6518125739406,797,self-play-800
1343,1,178.63079674758222,963,random
1344,0,2.477652138550754,4142,greedy
1345,0,2.299586590720807,455,self-play-800
1346,1,158.54012362716165,3979,random
1347,1,109.38813160867147,378,greedy
1348,0,63.15827979581033,649,self-play-800
1349,1,191.44367753337713,810,random
1350,0,10.040169632958047,184,greedy
1351,0,35.14013673540011,553,self-play-850
1352,1,182.17418487219112,882,random
1353,0,-4.853338672381799,77,greedy
1354,0,50.3245937273969,903,self-play-850
1355,1,124.31034440261226,521,random
1356,0,32.85095927386319,437,greedy
1357,1,128.11089342764265,1076,self-play-850
1358,1,170.11791504614254,3502,random
1359,0,31.85774747283446,340,greedy
1360,1,56.83185298153899,2648,self-play-850
1361,1,146.16816175933099,629,random
1362,0,-11.74364009351612,86,greedy
1363,1,57.45651704326715,2548,self-play-850
1364,1,127.58189937739148,487,random
1365,0,-17.751855845281128,93,greedy
1366,0,25.24933177418555,4791,self-play-850
1367,0,212.03231129992056,2649,random
1368,0,-4.831775353324355,219,greedy
1369,0,7.591955694752503,508,self-play-850
1370,1,126.2332768512265,503,random
1371,1,134.26588527652913,1975,greedy
1372,1,105.96618490704736,514,self-play-850
1373,1,138.0588077917755,1195,random
1374,0,22.095416075684078,389,greedy
1375,1,45.39696289202885,3252,self-play-850
1376,0,106.59772655214833,5163,random
1377,0,90.7463179942231,869,greedy
1378,1,90.85059368685612,603,self-play-850
1379,1,207.12566805012582,1529,random
1380,0,65.62501812543033,506,greedy
1381,1,122.29905322996333,807,self-play-850
1382,1,164.88676985891433,890,random
1383,0,-2.984951241452748,162,greedy
1384,0,27.10723688986684,605,self-play-850
1385,1,166.80313053625284,760,random
1386,0,-0.3884471070251223,147,greedy
1387,1,171.29478509527488,1174,self-play-850
1388,1,115.54328697755884,391,random
1389,1,206.2843998434616,907,greedy
1390,1,-24.460741975058852,4712,self-play-850
1391,1,158.84442948064103,4668,random
1392,0,42.12341897347289,335,greedy
1393,0,21.11101846652631,475,self-play-850
1394,1,180.71004821671252,1042,random
1395,1,121.26787251138545,442,greedy
1396,1,109.8304920301674,477,self-play-850
1397,1,105.80084217617095,2306,random
1398,0,79.56598280750143,595,greedy
1399,0,30.519304868275512,543,self-play-850
1400,0,318.9099829453229,5752,random
1401,1,98.71308917444694,337,greedy
1402,0,61.74789302033352,1098,self-play-900
1403,0,-14.812318038537738,5361,random
1404,0,-9.335341709720058,189,greedy
1405,0,22.368336237545662,730,self-play-900
1406,1,84.64075950655948,314,random
1407,1,141.23378085511752,959,greedy
1408,1,74.46530264171963,3712,self-play-900
1409,1,144.46673621906157,692,random
1410,0,-8.688764192758445,93,greedy
1411,0,-141.88811230768135,6229,self-play-900
1412,0,203.84713604888404,5341,random
1413,0,10.867173315786388,226,greedy
1414,1,101.15410029007168,515,self-play-900
1415,1,148.16647057489743,761,random
1416,0,10.980403704345477,150,greedy
1417,0,-33.13383187080358,524,self-play-900
1418,1,255.18945811664264,1558,random
1419,0,-9.333377939448944,60,greedy
1420,0,241.23631765078773,5554,self-play-900
1421,1,94.2438722882188,308,random
1422,1,90.01326522617782,441,greedy
1423,1,144.93135253978065,1023,self-play-900
1424,1,38.87398813828223,2722,random
1425,0,9.963183008112246,173,greedy
1426,1,84.60387161804803,338,self-play-900
1427,1,146.75460937025593,724,random
1428,1,115.23576232620587,467,greedy
1429,1,82.58760940261655,2111,self-play-900
1430,1,186.95081844054644,919,random
1431,1,104.32649193125933,407,greedy
1432,1,-34.690688727376426,2597,self-play-900
1433,1,117.0345198769253,557,random
1434,0,-11.760864356468653,91,greedy
1435,0,81.79536813114014,880,self-play-900
1436,1,133.7239147221389,689,random
1437,0,-11.365002704824443,81,greedy
1438,1,124.18008223397453,2617,self-play-900
1439,1,147.61069481592853,862,random
1440,0,3.998815396433457,112,greedy
1441,1,130.08677675955477,1082,self-play-900
1442,1,187.43770184257616,1714,random
1443,0,-5.580037622675695,114,greedy
1444,0,76.2509099156733,1003,self-play-900
1445,0,289.3028222037416,5513,random
1446,0,2.4711110510171643,155,greedy
1447,1,102.8688255034887,953,self-play-900
1448,1,132.51709166215142,521,random
1449,0,14.966643043062689,283,greedy
1450,0,-171.61721153719776,5809,self-play-950
1451,1,322.6186397283204,3495,random
1452,0,25.195107140399536,356,greedy
1453,1,70.11858467896307,2508,self-play-950
1454,1,48.15396148054363,3897,random
1455,0,-1.5309672300096118,125,greedy
1456,0,15.898114294260232,531,self-play-950
1457,1,157.9440705330771,766,random
1458,0,-4.01891531353173,101,greedy
1459,0,49.17959341752315,895,self-play-950
1460,0,152.37142120769911,1141,random
1461,0,1.5991267610271116,155,greedy
1462,0,33.90876211120173,705,self-play-950
1463,1,142.74784578850057,498,random
1464,0,-7.5844757132737275,66,greedy
1465,0,13.788512789851652,450,self-play-950
1466,0,-52.48477087785217,4676,random
1467,0,18.640193391973007,255,greedy
1468,1,127.39542327643281,1155,self-play-950
1469,1,117.25878211441174,3040,random
1470,0,43.275169780853666,310,greedy
1471,1,51.38144623080623,2690,self-play-950
1472,1,-26.11793961022005,4641,random
1473,1,104.1841539361057,242,greedy
1474,1,130.69617682562597,899,self-play-950
1475,1,173.83781632961376,4680,random
1476,0,97.86458224136923,805,greedy
1477,0,3.4372795138988295,370,self-play-950
1478,1,60.501212915044675,2177,random
1479,0,-9.294779271491361,91,greedy
1480,1,304.5467350034186,3477,self-play-950
1481,1,158.17207599811007,2148,random
1482,1,107.70996334037147,326,greedy
1483,0,92.9759600143913,1236,self-play-950
1484,1,118.05494923033297,1507,random
1485,0,-55.907536159292306,4420,greedy
1486,0,22.746470899414,684,self-play-950
1487,1,106.7251792611676,388,random
1488,0,29.263625703396166,1342,greedy
1489,1,125.2007803141761,654,self-play-950
1490,1,249.2559523545761,1321,random
1491,1,76.12424503342099,235,greedy
1492,1,93.02195422567199,611,self-play-950
1493,1,130.01215287482657,579,random
1494,0,13.723725308951408,225,greedy
1495,1,100.0438716987015,373,self-play-950
1496,1,112.25708166215871,446,random
1497,0,10.087170627555064,162,greedy
1498,1,106.69743340007356,527,self-play-950
1499,1,106.6926762938346,470,random
1500,0,-10.751486256546064,359,greedy
1501,1,-288.96042316358205,6233,self-play-1000
1502,1,144.2653093201846,923,random
1503,0,20.569446203413158,256,greedy
1504,1,132.44055169685748,5635,self-play-1000
1505,1,185.29587952101497,1494,random
1506,1,110.93068998194752,354,greedy
1507,0,-20.335450626947896,608,self-play-1000
1508,1,124.17365401505792,693,random
1509,0,1.0722891685526825,395,greedy
1510,0,30.57138692042269,555,self-play-1000
1511,1,124.8359313043357,498,random
1512,1,121.66564383429574,621,greedy
1513,1,127.91323651337973,3989,self-play-1000
1514,1,153.78833913333742,894,random
1515,0,11.632036079840276,276,greedy
1516,0,-287.38964843210243,6159,self-play-1000
1517,1,147.58288793973114,780,random
1518,0,-2.625036036714601,176,greedy
1519,0,85.61916915716414,1115,self-play-1000
1520,1,103.01402777337232,408,random
1521,0,5.002402228771658,123,greedy
1522,1,118.65490775407383,1019,self-play-1000
1523,1,115.44383200868646,1491,random
1524,0,21.73985538925465,340,greedy
1525,1,49.744079758765096,5142,self-play-1000
1526,1,171.40915983786607,1772,random
1527,0,4.30597054870017,178,greedy
1528,0,16.889394671110452,540,self-play-1000
1529,1,172.72018620348427,867,random
1530,0,27.35258336248024,224,greedy
1531,1,103.20034157476493,636,self-play-1000
1532,1,163.69584887262167,805,random
1533,0,3.0653496986817004,147,greedy
1534,1,90.20982961408043,295,self-play-1000
1535,1,181.24801483865627,849,random
1536,0,11.320794737823896,167,greedy
1537,0,43.127919449972104,635,self-play-1000
1538,1,-279.0672090506482,4809,random
1539,0,-8.787974613952779,272,greedy
1540,1,113.9037792715085,1912,self-play-1000
1541,1,116.03505227261718,420,random
1542,0,33.251438616584146,352,greedy
1543,1,106.61636191661928,4811,self-play-1000
1544,0,102.11819910542086,5140,random
1545,0,2.725889599836677,231,greedy
1546,1,118.00321680301056,579,self-play-1000
1547,1,159.06549723750055,3375,random
1548,0,-5.444107136354418,165,greedy
1549,1,120.60468446134061,638,self-play-1000
1550,1,157.37356557699704,3077,random
1551,0,28.110240079901033,298,greedy
1552,1,111.81756920149195,574,self-play-1050
1553,0,-109.61926526246177,4966,random
1554,0,0.7927350896152952,129,greedy
1555,1,62.754038650461,1942,self-play-1050
1556,1,118.6265062709318,707,random
1557,0,14.287039432022745,312,greedy
1558,1,63.061632577038445,4399,self-play-1050
1559,0,70.74640091915111,5047,random
1560,0,13.135039427836354,161,greedy
1561,0,141.72647256033252,2377,self-play-1050
1562,1,98.80714942361777,383,random
1563,0,-8.553151878001827,69,greedy
1564,0,36.79903946402975,642,self-play-1050
1565,1,130.963267992731,549,random
1566,0,-10.428317801309804,70,greedy
1567,0,55.831884794256695,969,self-play-1050
1568,1,-107.00501256456049,4736,random
1569,1,79.84113567669371,161,greedy
1570,0,96.04251237845206,1320,self-play-1050
1571,1,184.88504921151252,908,random
1572,0,231.83276563268544,2881,greedy
1573,1,197.42057524734696,4344,self-play-1050
1574,1,169.79950218105753,668,random
1575,0,-13.154695978838646,97,greedy
1576,1,150.51651300258075,1278,self-play-1050
1577,1,137.84413571872633,1178,random
1578,0,9.496719324213082,142,greedy
1579,1,200.30438458971562,1516,self-play-1050
1580,0,167.98324743977977,2270,random
1581,0,0.9646761867313529,114,greedy
1582,0,42.028573746676585,6954,self-play-1050
1583,0,259.59657355111165,3005,random
1584,0,7.008566135127513,191,greedy
1585,0,27.69350885093513,704,self-play-1050
1586,1,92.3584593678293,366,random
1587,0,-4.174337203690035,143,greedy
1588,1,135.98628366321773,758,self-play-1050
1589,1,111.51980603492294,513,random
1590,0,5.0953162397890495,165,greedy
1591,1,118.55458365437593,588,self-play-1050
1592,1,114.53314072657417,462,random
1593,0,-11.280870311448892,71,greedy
1594,1,170.27375260030234,905,self-play-1050
1595,0,-82.14710394441501,4911,random
1596,0,12.595917904894215,191,greedy
1597,1,115.57129573580387,889,self-play-1050
1598,1,122.54806516886237,599,random
1599,0,-2.7225276093430537,116,greedy
1600,1,116.16050635041921,505,self-play-1100
1601,1,145.3324641161131,544,random
1602,0,-3.7889332141576517,136,greedy
1603,0,7.754277002750722,403,self-play-1100
1604,0,205.96707274114806,1917,random
1605,0,47.31579394653839,4335,greedy
1606,1,64.11601117169707,557,self-play-1100
1607,1,147.88253605057798,764,random
1608,0,3.76911889231436,145,greedy
1609,1,100.6566246458928,513,self-play-1100
1610,0,245.12035465266536,5719,random
1611,0,-0.9543102767512117,166,greedy
1612,1,-131.71391912167485,5375,self-play-1100
1613,0,39.02209154943944,430,random
1614,0,-4.138645741946064,113,greedy
1615,0,1.9093742719073958,223,self-play-1100
1616,1,158.4328746592199,768,random
1617,1,165.73692419087692,770,greedy
1618,1,135.04531540421345,565,self-play-1100
1619,0,476.3492124962,6678,random
1620,0,92.85877053565612,589,greedy
1621,1,62.47126959410334,5243,self-play-1100
1622,1,136.86581924092783,512,random
1623,0,-7.89007657081576,104,greedy
1624,0,9.30146886798271,462,self-play-1100
1625,1,187.77615569373134,798,random
1626,0,-0.030901521086541095,139,greedy
1627,0,6.134179849273405,259,self-play-1100
1628,1,145.92770899373448,617,random
1629,1,104.30935189419415,376,greedy
1630,1,101.28680508949738,565,self-play-1100
1631,1,126.1555272303411,613,random
1632,0,41.93709215242706,516,greedy
1633,1,-24.33522026319605,5155,self-play-1100
1634,1,47.6666125652281,4202,random
1635,1,113.773451294566,483,greedy
1636,1,6.389629067779261,5605,self-play-1100
1637,1,146.9895232167383,801,random
1638,0,39.561380321132845,364,greedy
1639,1,101.30928188724683,1879,self-play-1100
1640,1,166.3377881585828,1494,random
1641,1,153.33166584446445,766,greedy
1642,0,31.489524055326115,673,self-play-1100
1643,1,133.25065318711265,582,random
1644,0,20.007228745650707,276,greedy
1645,0,11.075543248848717,477,self-play-1100
1646,1,138.48514427133944,517,random
1647,0,64.33181874217497,626,greedy
1648,0,98.97398210981483,1316,self-play-1100
1649,1,173.6116205989881,4054,random
1650,0,1.421068006593181,253,greedy
1651,0,40.625993520431365,677,self-play-1150
1652,1,140.177223099505,3088,random
1653,0,-4.101709049428841,170,greedy
1654,0,16.267013677777825,441,self-play-1150
1655,1,92.80517389423117,450,random
1656,1,99.02857047799526,427,greedy
1657,0,11.476516982448043,658,self-play-1150
1658,0,100.89297832900499,4713,random
1659,1,152.66956604678433,554,greedy
1660,0,31.358235736544117,6017,self-play-1150
1661,1,121.39496779516007,464,random
1662,0,18.025717745840538,217,greedy
1663,1,87.20261789072295,689,self-play-1150
1664,1,168.50333593856098,3339,random
1665,0,5.353441161980044,144,greedy
1666,0,-15.009732530258031,347,self-play-1150
1667,1,157.42211917864773,792,random
1668,0,12.901220341829614,308,greedy
1669,1,216.1429736874861,2382,self-play-1150
1670,1,143.8000534362517,2848,random
1671,0,166.76480133991436,2643,greedy
1672,1,28.580988363274734,2843,self-play-1150
1673,0,153.7524771657377,1428,random
1674,0,3.9601402329908026,176,greedy
1675,0,76.2069455314896,1054,self-play-1150
1676,1,120.18621313937658,593,random
1677,0,32.344619711039634,338,greedy
1678,1,67.08949829527,3474,self-play-1150
1679,1,128.59187247600823,641,random
1680,1,230.88068380314937,1517,greedy
1681,1,140.7402096860707,1477,self-play-1150
1682,1,133.94434266684402,555,random
1683,0,-7.967738771692739,94,greedy
1684,0,18.547662378242634,529,self-play-1150
1685,1,160.77732895662282,1552,random
1686,0,92.66641291907135,955,greedy
1687,0,82.0951708243048,1284,self-play-1150
1688,0,321.3120494517722,3205,random
1689,0,-13.629939374935763,190,greedy
1690,1,113.19426910610369,460,self-play-1150
1691,1,362.7006469358985,4371,random
1692,0,13.00985204758829,247,greedy
1693,1,79.77658914331445,2685,self-play-1150
1694,1,139.46624209224035,763,random
1695,0,26.77249865472573,611,greedy
1696,1,154.01032331635096,2596,self-play-1150
1697,1,142.49659253227722,678,random
1698,0,-3.002862229348178,146,greedy
1699,1,114.73328260868742,653,self-play-1150
1700,0,103.94432876557933,5017,random
1701,0,25.835214401574525,328,greedy
1702,0,-158.49209695745404,4891,self-play-1200
1703,1,172.62786789242753,765,random
1704,0,-3.9189573748601383,103,greedy
1705,1,116.51250325598369,2873,self-play-1200
1706,1,128.617371533896,683,random
1707,0,6.031273989274911,159,greedy
1708,1,104.06737553055066,431,self-play-1200
1709,0,316.75540214236065,5897,random
1710,0,128.69620943982096,1002,greedy
1711,0,26.070546831494973,787,self-play-1200
1712,1,118.93499128429858,1343,random
1713,0,-13.277424564900167,41,greedy
1714,0,26.358668144914013,625,self-play-1200
1715,1,158.58091258399335,716,random
1716,0,-4.424811041432619,138,greedy
1717,1,97.59119572651666,353,self-play-1200
1718,1,163.34887936613734,1393,random
1719,0,24.70280600940992,272,greedy
1720,0,28.59347864110621,410,self-play-1200
1721,1,140.89842974426466,649,random
1722,0,30.960264142880874,365,greedy
1723,0,48.38671569845248,510,self-play-1200
1724,1,202.94451657657163,1545,random
1725,0,61.75651721780345,440,greedy
1726,0,79.7803214802295,914,self-play-1200
1727,1,163.92943046122704,604,random
1728,0,-3.2301029507970433,106,greedy
1729,1,103.24764511022724,377,self-play-1200
1730,1,95.27344505380117,348,random
1731,0,5.815438541707589,216,greedy
1732,1,188.1196547678738,1620,self-play-1200
1733,1,280.42713504625095,1964,random
1734,0,-4.246294627545632,176,greedy
1735,0,14.67922869893021,703,self-play-1200
1736,1,46.087836584947205,3229,random
1737,1,119.86215849041396,484,greedy
1738,0,25.37703733281964,815,self-play-1200
1739,0,-78.09554427644508,4921,random
1740,0,4.4813978655003694,140,greedy
1741,1,-40.72492704221487,5936,self-play-1200
1742,1,73.20902453149832,3225,random
1743,0,-2.1856353440536473,160,greedy
1744,0,19.164472157182963,613,self-play-1200
1745,0,-74.13632123339625,4735,random
1746,0,60.606882706373526,504,greedy
1747,1,102.32843634052797,454,self-play-1200
1748,1,385.6644707303203,2716,random
1749,0,1.6302573097644881,211,greedy
1750,1,124.32865985317669,855,self-play-1250
1751,1,131.57378469312374,2893,random
1752,0,-5.917491141061221,4254,greedy
1753,0,48.04509374836937,860,self-play-1250
1754,1,121.71482755954275,504,random
1755,0,2.1828595874759777,177,greedy
1756,1,129.5377479048786,936,self-play-1250
1757,0,59.02243687895448,5111,random
1758,0,26.36782023625595,364,greedy
1759,0,66.40452159935296,3692,self-play-1250
1760,1,209.09121134706132,1171,random
1761,1,145.50099585887114,644,greedy
1762,1,21.294449499069422,3867,self-play-1250
1763,1,236.76487355859913,1258,random
1764,0,-4.638023529887805,107,greedy
1765,1,111.70071289117999,605,self-play-1250
1766,0,-131.15311030081804,4797,random
1767,0,9.647143807170028,150,greedy
1768,1,-84.48423897750735,4108,self-play-1250
1769,1,149.99413237288067,857,random
1770,0,76.50733067901959,486,greedy
1771,1,-203.6188009018902,4642,self-play-1250
1772,1,138.5522477102236,610,random
1773,0,-4.328568705572749,100,greedy
1774,1,94.26914058021599,519,self-play-1250
1775,1,116.57910019975733,2104,random
1776,0,-6.675946440354842,103,greedy
1777,0,22.87046646825123,807,self-play-1250
1778,1,140.2830953049993,568,random
1779,0,5.519934665198356,503,greedy
1780,0,10.444272856137552,681,self-play-1250
1781,1,306.4412677402866,1879,random
1782,0,-10.006027358717182,48,greedy
1783,1,74.43380002759397,5445,self-play-1250
1784,1,299.2976759072594,1701,random
1785,0,34.9867916470462,408,greedy
1786,0,47.64612798886964,636,self-play-1250
1787,1,149.11703376883173,966,random
1788,0,61.90296924805867,552,greedy
1789,1,-24.673561547755014,4249,self-play-1250
1790,1,355.39284029353036,2659,random
1791,0,4.020997117083599,194,greedy
1792,1,97.84242897279071,402,self-play-1250
1793,1,320.8781161419279,2216,random
1794,0,45.31161504913037,402,greedy
1795,1,25.05501625149595,3933,self-play-1250
1796,1,158.40806754779726,597,random
1797,0,5.253267056839423,308,greedy
1798,1,81.68016482210433,389,self-play-1250
1799,1,97.39087850080004,320,random
1800,0,13.452154792195778,189,greedy
1801,0,33.60202789603111,889,self-play-1300
1802,0,119.16157709034877,3916,random
1803,1,113.19201013717465,410,greedy
1804,0,18.046597450561947,502,self-play-1300
1805,0,272.2634473554074,3858,random
1806,0,40.809911943981966,445,greedy
1807,0,140.5894410234655,2048,self-play-1300
1808,1,166.81604725677707,1534,random
1809,0,-0.9354228261102371,94,greedy
1810,1,234.78396980530513,3519,self-play-1300
1811,1,119.71832896953691,4481,random
1812,0,-2.512680445549055,110,greedy
1813,1,75.48276425333205,262,self-play-1300
1814,1,139.01129331707227,558,random
1815,0,23.59644409548642,241,greedy
1816,0,39.4257966079411,933,self-play-1300
1817,1,192.31216171110106,1188,random
1818,0,33.34501954551198,345,greedy
1819,1,131.7106004599693,766,self-play-1300
1820,1,101.95928443290083,3984,random
1821,0,46.36153316768906,307,greedy
1822,0,20.11938309068649,522,self-play-1300
1823,1,237.61501618271296,1342,random
1824,0,1.1245297283426545,198,greedy
1825,0,40.565490600313304,702,self-play-1300
1826,1,145.16241243677413,879,random
1827,0,34.52238603185245,384,greedy
1828,0,-88.0861594789523,6423,self-play-1300
1829,1,133.19542351356773,756,random
1830,0,25.63372240038855,399,greedy
1831,1,82.32679555127207,719,self-play-1300
1832,1,139.99049771005423,1034,random
1833,0,9.716029574382329,215,greedy
1834,1,160.68036714670538,1260,self-play-1300
1835,1,141.853146303352,698,random
1836,0,14.40348672103412,260,greedy
1837,1,46.91083833109069,4125,self-play-1300
1838,1,177.14360385403228,874,random
1839,0,-8.177716855412374,163,greedy
1840,1,92.77554937251782,363,self-play-1300
1841,1,194.13433004708685,1384,random
1842,0,20.576190378144105,289,greedy
1843,0,35.31298625234401,684,self-play-1300
1844,1,126.52725288873515,546,random
1845,0,-2.933433335680114,87,greedy
1846,0,-2.5912080895864236,308,self-play-1300
1847,1,163.53491673518428,2961,random
1848,0,-5.144512920771806,100,greedy
1849,0,70.95820191817398,2817,self-play-1300
1850,1,174.67293049619138,968,random
1851,0,-1.4649215861730767,218,greedy
1852,1,130.20402317223764,932,self-play-1350
1853,1,104.52082681355613,1967,random
1854,0,20.073866109340422,200,greedy
1855,1,111.92680540743419,4091,self-play-1350
1856,1,177.00889472749478,1503,random
1857,0,70.35100818553947,1502,greedy
1858,1,113.64613085108849,1658,self-play-1350
1859,1,158.50530127556934,643,random
1860,0,111.18095861748247,1015,greedy
1861,1,111.89690245626332,422,self-play-1350
1862,1,119.91274377910658,408,random
1863,0,37.11588906836919,413,greedy
1864,1,116.61323248594552,1038,self-play-1350
1865,1,10.195188308737336,2401,random
1866,0,6.190217542157974,240,greedy
1867,1,84.38479001077803,2244,self-play-1350
1868,1,159.87044572300636,4528,random
1869,0,-6.286303688617338,116,greedy
1870,1,152.70411729021714,995,self-play-1350
1871,1,186.82615943901982,2084,random
1872,0,51.09729092896096,1267,greedy
1873,1,86.92092271644597,453,self-play-1350
1874,1,167.83686984177726,1022,random
1875,0,72.84411644256447,436,greedy
1876,0,9.921751677120472,3491,self-play-1350
1877,1,110.67264539458724,613,random
1878,0,0.563247869450116,262,greedy
1879,1,-38.142356822466326,2690,self-play-1350
1880,1,152.26758066338968,651,random
1881,0,2.6808978668702714,159,greedy
1882,1,93.98478542322349,516,self-play-1350
1883,1,203.87019066158555,1144,random
1884,0,-3.3285845070887596,116,greedy
1885,0,-46.16920407062765,5120,self-play-1350
1886,0,17.600339206907577,5160,random
1887,1,87.74435622455134,1815,greedy
1888,1,106.3810599874173,774,self-play-1350
1889,1,157.37920376813787,1108,random
1890,0,10.734731612785946,175,greedy
1891,0,53.209685340796675,6135,self-play-1350
1892,1,121.96128309457757,574,random
1893,0,4.036291199644815,258,greedy
1894,1,110.27738750159918,618,self-play-1350
1895,1,143.35683365964456,839,random
1896,0,6.6145190653663555,159,greedy
1897,1,102.45636099476053,322,self-play-1350
1898,1,145.19445022890795,605,random
1899,0,12.562968797592717,184,greedy
1900,1,168.89596270219405,930,self-play-1400
1901,1,134.19180904390038,622,random
1902,0,-23.982525407170467,114,greedy
1903,1,88.98478437769793,385,self-play-1400
1904,0,201.32534736291555,2849,random
1905,0,41.753287766988336,535,greedy
1906,1,95.05393227241547,513,self-play-1400
1907,1,142.47440383370972,576,random
1908,0,-0.6250793274912994,228,greedy
1909,0,34.76507690909322,920,self-play-1400
1910,1,89.13747248400463,252,random
1911,0,-15.853824949409958,164,greedy
1912,1,213.2478448639613,1660,self-play-1400
1913,1,127.1217960672599,2048,random
1914,0,-12.471227131860253,221,greedy
1915,1,141.87320535546985,1168,self-play-1400
1916,1,146.74994564474244,977,random
1917,0,43.69115955175943,472,greedy
1918,0,-2.1256643864222937,286,self-play-1400
1919,1,138.60385601969173,456,random
1920,1,128.84637077077087,483,greedy
1921,1,109.98879289424168,462,self-play-1400
1922,0,31.1551583563338,4728,random
1923,0,-2.4810805234019426,158,greedy
1924,0,25.484512954545522,432,self-play-1400
1925,1,170.1778124393593,757,random
1926,0,6.307040709815908,180,greedy
1927,1,124.38488836763278,429,self-play-1400
1928,1,135.70772607209452,796,random
1929,1,182.63917635919634,781,greedy
1930,1,127.98989935466705,947,self-play-1400
1931,1,229.38100420474473,1653,random
1932,0,-0.5350034118219043,139,greedy
1933,0,20.774067486436415,433,self-play-1400
1934,1,137.21493331633104,426,random
1935,0,9.571037409264438,197,greedy
1936,0,7.223777986152495,511,self-play-1400
1937,1,163.30315616884988,1031,random
1938,0,2.750618764421546,280,greedy
1939,0,0.6014234876706119,430,self-play-1400
1940,1,104.46662455548406,351,random
1941,0,9.33009111071323,130,greedy
1942,0,-2.2856113621058505,404,self-play-1400
1943,1,158.85445101916923,618,random
1944,0,5.145485213427467,235,greedy
1945,1,170.03370428510615,2759,self-play-1400
1946,0,250.62170961322,3442,random
1947,0,4.759758680244538,271,greedy
1948,0,-102.6538802300228,6102,self-play-1400
1949,1,289.7115285545642,2127,random
1950,0,17.750690796592828,234,greedy
1951,1,168.3481641402783,1002,self-play-1450
1952,1,167.3655744210978,994,random
1953,0,74.8388162065616,693,greedy
1954,0,228.35029780112285,2759,self-play-1450
1955,1,250.5236626484145,1962,random
1956,0,1.534343858553239,128,greedy
1957,0,38.39984129444928,825,self-play-1450
1958,1,101.23112043223223,526,random
1959,0,6.636241592632519,201,greedy
1960,0,19.278909055512457,650,self-play-1450
1961,1,149.4929249505845,755,random
1962,0,19.51224793298261,324,greedy
1963,1,50.38572783165547,4322,self-play-1450
1964,1,198.35303007471066,1333,random
1965,1,122.5885529282125,534,greedy
1966,0,38.40659333504777,583,self-play-1450
1967,1,141.82977663332815,513,random
1968,0,19.581649770976846,251,greedy
1969,1,136.08285626052785,928,self-play-1450
1970,1,121.92616617742036,533,random
1971,0,19.034013957363143,371,greedy
1972,1,139.10330777453765,971,self-play-1450
1973,0,130.75453751035113,4488,random
1974,0,5.715198636702432,434,greedy
1975,1,262.18746776032765,2598,self-play-1450
1976,0,141.37968904719827,5268,random
1977,0,-0.7140633539428265,104,greedy
1978,1,136.48851302560496,611,self-play-1450
1979,1,180.855893011035,786,random
1980,0,6.0437051244648,162,greedy
1981,1,179.9339372753648,2088,self-play-1450
1982,1,-67.41665663483087,5092,random
1983,0,24.370008336536202,393,greedy
