episode,win,reward,length,opponent
283,1,36.0547696475987,708,random
284,1,60.28465766155663,701,random
285,1,-1194.3782036117063,1872,random
286,1,53.06085096296019,835,random
287,1,58.35275008509528,616,random
288,0,-6065.142338265222,4760,random
289,1,-55.20736404007124,1142,random
290,1,-1339.6533806666782,2002,random
291,1,54.11866388776908,818,random
292,0,-2159.380050808229,2409,random
293,1,-711.0159386176864,1695,random
294,1,52.45630607743655,542,random
295,0,-4801.112158781697,4095,random
296,0,-2561.3673678448495,2575,random
297,1,-7037.495756241493,5396,random
298,1,35.61620576170425,311,random
299,1,45.929427194143535,558,random
300,1,37.075810969856576,588,random
301,0,-8305.588696139675,5875,random
302,0,-6663.066858775063,5406,random
303,1,-226.15187688547843,1157,random
304,1,23.00503603770192,570,random
305,1,21.465142936524536,227,random
306,1,-28.760961730938426,1052,random
307,0,-2562.36215573596,2647,random
308,1,-2079.99492928756,2347,random
309,0,-421.89484078768425,1324,random
310,1,32.27422114155283,332,random
311,1,46.33790561437468,906,random
312,1,-3002.165666191833,3021,random
313,0,-1495.3545380608218,2380,random
314,1,31.59468437981878,308,random
315,1,-733.0114931139883,1611,random
316,1,51.3850467574891,746,random
317,0,-4710.278700599289,3991,random
318,1,21.449559721130505,359,random
319,1,-411.99877968375256,1324,random
320,0,-422.7474975811413,1403,random
321,1,-98.45750035922404,1296,random
322,0,-743.9418913937031,1729,random
323,1,-517.5469726936323,1392,random
324,1,-3074.724096723896,3104,random
325,1,-1565.2611853790972,2154,random
326,0,-500.50315394621384,1630,random
327,1,-1749.2830701630223,2283,random
328,1,-157.16453551000996,1184,random
329,1,52.485909013739665,682,random
330,1,47.949745645392035,594,random
331,1,-111.6849753011578,1081,random
332,1,-1437.6905634491948,1796,random
333,1,-326.24830409898215,1260,random
334,1,-582.2845329967749,1501,random
335,1,-601.2247769127056,1642,random
336,0,-1545.1650418070667,2352,random
337,0,-1910.4180230942611,2252,random
338,1,47.505553538338674,985,random
339,0,-3982.2205984054594,3732,random
340,1,-714.5282284898327,1734,random
341,1,-218.4337782053624,1305,random
342,1,43.6161238496563,748,random
343,0,-823.6856783544516,1796,random
344,1,23.849217709840644,563,random
345,1,30.190227007763788,676,random
346,1,38.952576695496276,362,random
347,0,-2373.614872996523,2549,random
348,0,-1014.5192044498381,1724,random
349,1,-3749.609258994534,3354,random
350,1,49.769328183852934,531,random
351,1,26.743852662422675,598,random
352,1,31.318364562719072,302,random
353,1,48.90291498250532,1000,random
354,1,-3.31224730425434,698,random
355,1,-934.920785244732,2054,random
356,1,-655.1433544615516,1532,random
357,1,-78.59977740053124,1098,random
358,0,-2096.15839395411,2585,random
359,0,-206.603773302204,1248,random
360,1,7.395025938413225,817,random
361,1,49.280474478206806,605,random
362,1,46.45340272521243,406,random
363,1,17.39393289600236,634,random
364,1,-74.92620306945236,1310,random
365,1,26.689204010747183,775,random
366,1,-433.86417955288346,1503,random
367,1,-5596.9474251854945,4398,random
368,1,-102.05437742267621,1075,random
369,1,42.45393271611974,587,random
370,1,-665.9089156972097,1233,random
371,1,-210.35579073729988,1461,random
372,1,-1.0850530575447621,897,random
373,1,49.298689835548245,521,random
374,1,-359.50165988799404,1183,random
375,1,-1830.9536031064613,2456,random
376,0,-1614.6671780962188,2146,random
377,1,-470.9138731811328,1104,random
378,1,-84.27468906860011,1219,random
379,1,-4412.294539966854,3795,random
380,1,-147.61828268956378,805,random
381,1,-916.090159638655,1362,random
382,1,-29.107709268784703,837,random
383,1,-522.1037854679748,1299,random
384,1,-128.629651641931,1358,random
385,1,34.424671830719504,669,random
386,1,46.16275725876743,347,random
387,1,-286.92872080843006,1145,random
388,1,-427.88650687696986,1577,random
389,1,24.694913158150058,654,random
390,1,-1.8019166903655055,841,random
391,0,-3471.6510335782777,3199,random
392,1,50.1467449789135,419,random
393,0,-5828.136005226832,4273,random
394,1,15.068351665916358,691,random
395,1,-730.8531244816515,1566,random
396,1,-3.8791883150135877,749,random
397,1,-564.4995286607686,1549,random
398,1,-932.002005513898,1328,random
399,1,38.49857731948207,495,random
400,1,36.66234913294906,598,random
401,1,-781.5321906035034,1337,random
402,0,-8354.528450939866,5281,random
403,1,-6.797066029821716,636,random
404,1,23.187223951002345,313,random
405,1,-4420.682065262564,3461,random
406,0,-10113.264624003532,6109,random
407,0,-160.3880300983744,1297,random
408,1,-756.7328494776642,1387,random
409,0,-8082.268417889725,5369,random
410,1,-74.17585406598356,744,random
411,1,41.92679412314537,524,random
412,1,15.849749224154689,600,random
413,1,29.399533991457083,387,random
414,0,-1289.936567493729,1893,random
415,1,-1108.3060400294814,1463,random
416,1,-85.79133881483673,1100,random
417,1,-2255.568114350318,2255,random
418,0,-9163.740057232966,5907,random
419,1,-215.4579764869474,1027,random
420,0,-1810.1336263910237,2157,random
421,1,-374.70638422059045,1124,random
422,1,-53.66286847757367,1167,random
423,1,-86.49785669199325,835,random
424,1,40.73731765883476,423,random
425,1,-1957.8460920718946,1963,random
426,1,21.40106578335751,867,random
427,1,-6366.465317793294,4695,random
428,0,5.850161289522488,724,random
429,1,-1818.8340454595123,2158,random
430,1,-1167.9881732101023,1682,random
431,1,-309.7224364433693,1227,random
432,0,-4654.991949514878,3687,random
433,1,-230.53744028003865,1025,random
434,1,2.4931624386749256,784,random
435,0,-5689.266949415429,4530,random
436,1,-79.53807207943011,885,random
437,0,-2982.982100108467,2595,random
438,1,20.525648695854635,513,random
439,1,-1183.2876093408775,1528,random
440,1,19.895243260648485,562,random
441,0,-4433.0773412994395,3473,random
442,1,35.30131677041977,720,random
443,1,-789.706866637111,1292,random
444,1,22.353933755318025,501,random
445,1,37.36024858584413,350,random
446,1,38.656176969090886,395,random
447,1,45.09410339295333,721,random
448,1,26.215006958276867,470,random
449,0,-783.9537645998824,1647,random
450,1,37.86680629316448,484,random
451,1,22.931025394445868,539,random
452,1,49.218953291881704,366,random
453,1,-2132.5419491327593,1958,random
454,1,-56.81855021652136,887,random
455,1,-2332.9451897925524,2565,random
456,1,16.62559446180554,284,random
457,0,-1688.1160809104972,2169,random
458,1,-191.6555893143522,1047,random
459,1,34.441763346944285,189,random
460,1,-1129.82506949153,1460,random
461,1,17.37706047749355,391,random
462,1,2.439236164768456,687,random
463,1,28.015732735827886,836,random
464,1,25.312383522095764,677,random
465,0,-1567.906935098227,1973,random
466,1,-132.4615213673399,797,random
467,1,25.65948154108908,321,random
468,1,-2409.7910979164335,2356,random
469,1,14.349555790268482,548,random
470,1,-168.23428869534888,1290,random
471,1,17.712569759106945,844,random
472,1,-5888.102329119689,4404,random
473,1,46.39479891303584,385,random
474,0,-5327.095372118635,3846,random
475,0,-2775.122901339572,3282,random
476,1,-23.88948234522406,838,random
477,1,-25.538366119797907,862,random
478,1,-87.4495287799516,1020,random
479,1,-895.5435790021194,1423,random
480,0,-8177.021770936421,5336,random
481,1,-4821.221642150664,4093,random
482,0,-5136.489360282613,4015,random
483,1,36.044717808952655,253,random
484,1,-50.54211576313157,932,random
485,1,-318.03176275270033,1098,random
486,1,-1235.6422265199574,1519,random
487,1,-1152.5172622983214,1579,random
488,1,-370.6927371221049,1232,random
489,0,-1027.9024059146084,1849,random
490,1,19.858443611968646,339,random
491,1,-554.2740010372122,1265,random
492,1,-39.24658733023334,917,random
493,1,19.01405959588476,911,random
494,1,19.77608533327846,529,random
495,1,-2296.1609346569257,2102,random
496,1,32.27993723902869,261,random
497,1,39.894080457732485,572,random
498,1,-787.3983179101992,1353,random
499,1,3.3011767442543416,884,random
500,0,-7260.969445218973,5203,random
501,1,-408.2708011995082,1090,random
502,1,21.78428094672762,361,random
503,0,-3042.401402461929,2686,random
504,0,-1650.7958928390776,2148,random
505,1,21.412503564171992,656,random
506,1,-0.9617895116082931,838,random
507,1,18.12498038921888,697,random
508,1,-170.18492323783647,1085,random
509,1,22.205191555314173,809,random
510,1,-166.42347225652142,1061,random
511,1,-79.627282543291,827,random
512,0,-3354.809367188791,2935,random
513,0,-8084.38968393814,5532,random
514,0,-9129.477463955365,6226,random
515,0,-1687.308599414457,1750,random
516,1,38.77761323662105,276,random
517,0,-1680.1914434750688,1874,random
518,1,-2951.862259984009,2630,random
519,0,-3680.87998450467,3145,random
520,1,22.454514304582137,644,random
521,1,-43.73905628091551,733,random
522,1,-831.1339855033985,1520,random
523,1,26.696900653422205,331,random
524,1,-990.6718828677051,1572,random
525,0,-3110.922763186463,2983,random
526,1,-2558.2495166026565,2384,random
527,1,-268.15450724730647,1095,random
528,1,16.464082644316704,722,random
529,1,-4690.675380812777,3715,random
530,0,-7856.881616658465,5364,random
531,1,-2922.357116943884,2757,random
532,1,-6656.307477018209,5002,random
533,1,22.62933411910528,695,random
534,1,36.873809216745705,703,random
535,1,-106.74533624390044,994,random
536,1,48.0710478817237,437,random
537,1,32.70163803668142,248,random
538,1,-335.96028582438237,1259,random
539,1,-2879.167210812875,2472,random
540,1,18.013657828534562,565,random
541,1,-5833.56897456314,4172,random
542,1,29.90859907118774,215,random
543,1,39.68090903352914,664,random
544,1,-11.499683591956227,894,random
545,1,43.2993393120508,494,random
546,1,-25.102474429890844,1012,random
547,0,-1184.307800449063,1935,random
548,1,40.69093062644913,443,random
549,0,24.756723886912045,760,random
550,0,-7362.803928132226,5655,random
551,1,27.098221333803373,591,random
552,1,-1640.5346270731939,2053,random
553,1,37.67330406670264,322,random
554,1,29.635167519217916,519,random
555,1,23.279390607263906,933,random
556,1,32.77293656420264,722,random
557,1,43.632777812478096,475,random
558,1,30.711034695142015,454,random
559,0,21.48781369719198,744,random
560,1,-637.8008667102225,1460,random
561,1,49.279940947130875,719,random
562,1,-468.97195851929735,1502,random
563,1,-805.8465039003207,1414,random
564,1,-103.41262962251051,1064,random
565,1,-5.232489211885484,900,random
566,1,32.614300704442456,408,random
