episode,win,reward,length,opponent
660,0,(1606.4713194524688+0j),1436,random
661,0,(1756.1279854555157+0j),1343,random
662,0,(2575.7061088638616+0j),1904,random
663,0,(1648.5706624529328+0j),1516,random
664,1,(1005.3316425213608+0j),423,random
665,0,(1935.2057639502073+0j),1496,random
666,0,(2396.655263419245+0j),2006,random
667,0,(2261.6104496701205+0j),1890,random
668,1,(2090.7063085754107+0j),1374,random
669,1,(1364.902427001482+0j),675,random
670,1,(993.1857352187342+0j),402,random
671,1,(1227.880289983153+0j),597,random
672,1,(1109.158981810856+0j),401,random
673,0,(1834.0033523699133+0j),1408,random
674,0,(1932.9712295813968+0j),1521,random
675,1,(1627.1469700020873+0j),733,random
676,1,(1694.6038852307381+0j),829,random
677,1,(1716.0301977471818+0j),974,random
678,1,(2384.7273396580813+0j),1140,random
679,1,(1846.6364009639246+0j),1140,random
680,1,(1951.4024471618116+0j),1008,random
681,1,(1400.8984137663801+0j),615,random
682,0,(2816.8277209078046+0j),1917,random
683,1,(1113.0616172730906+0j),459,random
684,1,(2548.2277873218472+0j),1631,random
685,0,(821.3335713004677+0j),725,random
686,1,(1463.0154704184802+0j),748,random
687,0,(2171.6903351805026+0j),1365,random
688,0,(1847.8663066651816+0j),1334,random
689,1,(855.0358568750332+0j),286,random
690,1,(1207.8471799743616+0j),506,random
691,1,(1421.049157412294+0j),702,random
692,1,(1108.9294179073972+0j),465,random
693,0,(1991.0144915979386+0j),1503,random
694,1,(1978.3041566359216+0j),1235,random
695,0,(2281.1436542058827+0j),1884,random
696,1,(1458.8888597824564+0j),791,random
697,1,(1357.8531971147224+0j),661,random
698,1,(1481.324892516853+0j),818,random
699,0,(1769.2201859936695+0j),1430,random
700,1,(2236.3009591807554+0j),1281,random
701,1,(874.6820317231458+0j),319,random
702,0,(2396.4104837777045+0j),1508,random
703,1,(944.3460154164861+0j),405,random
704,0,(1595.72513057384+0j),1440,random
705,1,(1044.2469300258763+0j),456,random
706,1,(2077.819844858605+0j),1152,random
707,1,(810.5198562189123+0j),358,random
708,1,(2455.1489729833893+0j),1629,random
709,1,(1297.4111849613282+0j),567,random
710,0,(1498.0052117140108+0j),1395,random
711,1,(1248.8448362546692+0j),551,random
712,1,(1272.2238399480098+0j),544,random
713,0,(2200.633498354037+0j),1935,random
714,1,(1830.9318573256337+0j),1079,random
715,0,(2803.1451785691734+0j),2063,random
716,1,(1389.2761622092146+0j),620,random
717,0,(2335.084124326274+0j),1524,random
718,1,(1835.1681439731094+0j),983,random
719,0,(1587.8048911077922+0j),1293,random
720,1,(1401.9504085280403+0j),772,random
721,0,(2227.833383421386+0j),1703,random
722,0,(2181.6607755137616+0j),1279,random
723,1,(1061.056089058835+0j),418,random
724,1,(2810.6727161155195+0j),1622,random
725,1,(830.5489659468424+0j),265,random
726,0,(1528.7836537671615+0j),1426,random
727,0,(1690.298198549704+0j),1337,random
728,1,(1365.863217549302+0j),580,random
729,0,(1615.6243235698007+0j),1369,random
730,0,(2249.2944518752815+0j),1795,random
731,1,(1143.746881490586+0j),501,random
732,1,(965.8880820757904+0j),468,random
733,1,(1082.6334763127263+0j),504,random
734,1,(1568.352848569364+0j),763,random
735,1,(1279.4180573541544+0j),564,random
736,0,(2727.6602917263526+0j),1699,random
737,0,(1760.6664376565136+0j),1422,random
738,1,(1131.8875626854103+0j),453,random
739,1,(1058.6665749222625+0j),497,random
740,1,(1986.9078983631725+0j),1123,random
741,0,(2313.8372193333444+0j),1578,random
742,1,(1852.2825939217878+0j),1076,random
743,1,(1017.622110896981+0j),381,random
744,1,(1480.7646251082506+0j),712,random
745,1,(1479.8278606173778+0j),724,random
746,1,(1054.3688790895076+0j),455,random
747,1,(951.6760915150256+0j),427,random
748,1,(1169.685418017489+0j),618,random
749,1,(744.0580995428186+0j),279,random
750,1,(927.5093408078462+0j),362,random
751,1,(2977.9168395851443+0j),1774,random
752,0,(1991.3855590116477+0j),1431,random
753,0,(2367.7165788189254+0j),2240,random
754,1,(1423.035564780652+0j),854,random
755,1,(1056.1336725562664+0j),491,random
756,1,(726.3009276490732+0j),253,random
757,1,(1215.4060427220584+0j),619,random
758,1,(1741.6943762448047+0j),867,random
759,0,(2322.3838780036604+0j),1808,random
760,1,(1818.1511438431144+0j),826,random
761,0,(2135.867738441832+0j),1580,random
762,1,(1139.4835539479755+0j),439,random
763,0,(2654.1234469293454+0j),2172,random
764,1,(1680.561009043381+0j),903,random
765,0,(1940.0252513107512+0j),1358,random
766,1,(856.8687762600458+0j),350,random
767,1,(1645.9237944809183+0j),860,random
768,0,(3005.1534828641547+0j),2089,random
769,1,(1217.781330807194+0j),668,random
770,1,(1731.3132925244672+0j),996,random
771,1,(1080.1638845366472+0j),438,random
772,0,(2301.509098997814+0j),1974,random
773,1,(1216.972533851248+0j),613,random
774,1,(936.1621077891048+0j),409,random
775,1,(1605.919990044548+0j),992,random
776,0,(1792.1431310625694+0j),1612,random
777,0,(1905.1259746470637+0j),1413,random
778,0,(1528.171168472143+0j),1674,random
779,0,(2118.5313030469356+0j),1693,random
780,1,(1159.5718975061623+0j),626,random
781,0,(2804.908256568391+0j),1881,random
782,1,(1666.579363168533+0j),973,random
783,0,(2232.333372000763+0j),1572,random
784,0,(2012.5321075291722+0j),1412,random
785,1,(1617.0187083471535+0j),875,random
786,0,(1725.3054283187114+0j),1467,random
787,0,(2513.969731418092+0j),1819,random
788,1,(1495.8933720315981+0j),843,random
789,0,(2474.288416156091+0j),2260,random
790,1,(1677.808545031765+0j),935,random
791,0,(2682.1903390216653+0j),2099,random
792,1,(1935.213807900332+0j),1072,random
793,0,(1973.4696149070483+0j),1488,random
794,1,(1138.5526354428798+0j),544,random
795,1,(1100.1098310332088+0j),442,random
796,1,(976.6215764690917+0j),456,random
797,1,(898.285051054592+0j),449,random
798,1,(1673.9736105222364+0j),979,random
799,1,(1444.0941194258785+0j),701,random
800,1,(876.5723481771815+0j),299,random
801,1,(1732.4226595212035+0j),903,random
802,1,(1640.1069091357888+0j),831,random
803,1,(1580.608321287047+0j),725,random
804,1,(816.7700220281511+0j),350,random
805,1,(936.5723687149147+0j),321,random
806,1,(1931.724216407402+0j),981,random
807,0,(2284.2058130937535+0j),1827,random
808,0,(1717.6445973408865+0j),1528,random
809,0,(2000.6034155334637+0j),1642,random
810,0,(1867.9590141178087+0j),1550,random
811,0,(2167.658204232388+0j),1732,random
812,1,(2029.4424915838201+0j),1093,random
813,1,(933.4037252447872+0j),441,random
814,1,(736.7093052220876+0j),271,random
815,0,(1914.6691257205368+0j),1458,random
816,0,(1554.8033516927455+0j),1541,random
817,1,(1617.2854406096296+0j),955,random
818,1,(946.5412058294104+0j),445,random
819,1,(970.6124402810684+0j),376,random
820,1,(1270.3198117571822+0j),617,random
821,1,(753.0882835731597+0j),200,random
822,1,(2569.5852603079375+0j),1232,random
823,1,(2155.428288813402+0j),1153,random
824,0,(1743.4841301594279+0j),1592,random
825,1,(2572.3909259761945+0j),1597,random
826,1,(1498.2651393831889+0j),801,random
827,1,(1423.9923695603218+0j),673,random
828,1,(1578.9736826422977+0j),846,random
829,0,(1597.4151723757834+0j),1535,random
830,1,(1025.0174279974171+0j),475,random
831,1,(1071.0916082234892+0j),358,random
832,0,(2285.1577631627088+0j),1981,random
833,0,(1703.5461881821786+0j),1442,random
834,1,(944.0390932967098+0j),412,random
835,0,(2621.297360823837+0j),2088,random
836,1,(874.5735394980418+0j),330,random
837,1,(912.098676668304+0j),325,random
838,1,(1054.6488843370232+0j),576,random
839,0,(2666.6169212996033+0j),1920,random
840,0,(2327.8914459475327+0j),1795,random
841,1,(2358.925422270137+0j),1261,random
842,0,(1652.3221413626588+0j),1436,random
843,0,(2082.284391627354+0j),1493,random
844,0,(1765.0414898829836+0j),1399,random
845,1,(2293.2849757550157+0j),1156,random
846,0,(2525.4060968265658+0j),2093,random
847,0,(2490.4115825159333+0j),1749,random
848,1,(1174.3352754189968+0j),536,random
849,1,(1645.658945774537+0j),814,random
850,1,(1607.3980321723257+0j),680,random
851,1,(1699.1568608686298+0j),1048,random
852,1,(1713.284687364348+0j),908,random
853,1,(1452.3223569176243+0j),871,random
854,1,(958.6958041028104+0j),340,random
855,1,(1035.5428322410999+0j),516,random
856,0,(2335.0503459625343+0j),1935,random
857,1,(783.4613030998316+0j),257,random
858,0,(1797.3925955540817+0j),1429,random
859,1,(1310.0496648974708+0j),613,random
860,0,(1801.7058408789007+0j),1425,random
861,0,(1495.974296712342+0j),1356,random
862,1,(2252.5633930364997+0j),1475,random
863,1,(1648.6957439344806+0j),879,random
864,0,(2191.561366592036+0j),1696,random
865,1,(822.1048233477122+0j),323,random
866,1,(1704.116397347851+0j),833,random
867,1,(2350.9061434850223+0j),1405,random
868,1,(1470.0914645457394+0j),603,random
869,1,(2668.0812182660884+0j),1397,random
870,1,(2083.7224779928692+0j),1133,random
871,1,(1260.3813221264859+0j),615,random
872,1,(1285.2306118255385+0j),635,random
873,1,(1111.7556329978229+0j),588,random
874,1,(1551.0937566762832+0j),812,random
875,1,(1187.448888682076+0j),465,random
876,0,(1676.0824053759497+0j),1514,random
877,1,(1106.2052500376108+0j),524,random
878,1,(2203.2379078113945+0j),1390,random
879,1,(1029.6792099830311+0j),400,random
880,1,(1709.1346362195613+0j),1019,random
881,1,(1501.1794137712843+0j),831,random
882,1,(918.9934276409642+0j),325,random
883,0,(1625.7053000647077+0j),1290,random
884,0,(1959.6424448997793+0j),1583,random
885,0,(1655.3585696814496+0j),1541,random
886,1,(1169.2432521526562+0j),549,random
887,1,(1463.697776577173+0j),823,random
888,0,(2201.228948850802+0j),1667,random
889,1,(1981.2549171140558+0j),1110,random
890,0,(1866.6531563064277+0j),1446,random
891,0,(2311.471650907871+0j),1977,random
892,1,(1960.5379008507343+0j),1092,random
893,0,(2742.7050962720637+0j),1764,random
894,1,(1334.55900994354+0j),572,random
895,1,(1725.2848447848505+0j),861,random
896,1,(829.9270513729234+0j),301,random
897,0,(1993.038411669228+0j),1480,random
898,1,(1671.1136488102325+0j),882,random
899,1,(1184.766658296459+0j),497,random
900,1,(1056.641844215615+0j),394,random
901,1,(1253.8423312538787+0j),714,random
902,1,(2329.581242021484+0j),1333,random
903,1,(1079.8887878285896+0j),450,random
904,0,(2472.5770489231786+0j),2092,random
905,0,(1589.2781450697858+0j),1655,random
906,1,(1785.9008884423206+0j),974,random
907,1,(859.4715119176519+0j),326,random
908,1,(971.0037249756468+0j),299,random
909,1,(2354.4197801712553+0j),1643,random
910,0,(1735.5060930400373+0j),1472,random
911,0,(1839.447368476846+0j),1538,random
912,0,(1696.1579451408688+0j),1472,random
913,0,(1686.4639448375028+0j),1398,random
914,1,(1325.609095361684+0j),620,random
915,1,(1121.6154141346713+0j),522,random
916,1,(1063.5149128784337+0j),455,random
917,1,(1132.7138876591398+0j),534,random
918,1,(2419.119560108983+0j),1549,random
919,0,(2980.0346671245916+0j),2149,random
920,1,(1933.8460940110413+0j),1002,random
921,1,(2061.2887503997163+0j),1196,random
922,1,(1277.326816298863+0j),579,random
923,1,(1733.4900394597864+0j),886,random
924,0,(1766.7775510737697+0j),1514,random
925,1,(1500.0799351160206+0j),747,random
926,0,(1794.7783051889958+0j),1355,random
927,1,(1470.5647672954724+0j),781,random
928,1,(1365.553356288757+0j),658,random
929,1,(896.3323733384402+0j),352,random
930,1,(1263.2854463680324+0j),542,random
931,1,(1860.0158811611598+0j),919,random
932,0,(1169.064065339987+0j),859,random
933,1,(1729.7369810283208+0j),952,random
934,1,(1773.3017810469632+0j),808,random
935,1,(858.8059826452652+0j),307,random
936,0,(1958.8817917038907+0j),1398,random
937,1,(1032.1237457282587+0j),358,random
938,0,(2230.5770894622397+0j),1866,random
939,0,(2274.226224718541+0j),1748,random
940,1,(1839.8416908080267+0j),810,random
941,0,(2574.127432543606+0j),1957,random
942,1,(2882.294632628558+0j),1504,random
943,1,(985.6456201708152+0j),581,random
944,1,(1013.4182037145907+0j),569,random
945,1,(1974.865195839952+0j),1116,random
946,1,(1307.2147981926287+0j),660,random
947,0,(1823.8147971953495+0j),1430,random
948,0,(1646.8795222135932+0j),1311,random
949,1,(1438.6787070576224+0j),681,random
950,1,(1477.4335839607288+0j),902,random
951,1,(1526.100594081604+0j),846,random
952,0,(2371.05260797197+0j),1498,random
953,1,(2575.656559663593+0j),1360,random
954,1,(1630.3787467733937+0j),947,random
955,0,(2908.0184733267893+0j),1897,random
956,1,(1111.7448941475516+0j),459,random
957,1,(884.5937914803297+0j),382,random
958,1,(3246.716209194099+0j),2201,random
959,1,(999.3127365592006+0j),400,random
960,1,(2179.8927238198703+0j),1283,random
961,1,(922.4721158268715+0j),360,random
962,1,(901.840462214449+0j),366,random
963,0,(2126.222215098535+0j),1719,random
964,0,(1593.2313449274043+0j),1793,random
965,1,(1956.4984579164147+0j),1091,random
966,1,(2440.5917972715392+0j),1268,random
967,1,(1227.2927434256924+0j),535,random
968,1,(1021.412905559039+0j),533,random
969,0,(1728.9478583226478+0j),1398,random
970,1,(2714.031988937891+0j),1769,random
971,1,(2027.066645497673+0j),966,random
972,1,(1666.0890392228366+0j),989,random
973,1,(2911.047529215797+0j),2106,random
974,0,(2584.6315971799627+0j),2059,random
975,0,(2315.6757017842306+0j),1953,random
976,1,(1310.7027898031167+0j),649,random
977,1,(2862.1733724892065+0j),1615,random
978,1,(1786.908999464708+0j),939,random
979,1,(1426.9487891596361+0j),712,random
980,0,(1613.1113139619777+0j),1522,random
981,0,(2327.9448450614736+0j),2095,random
982,0,(2360.8810659431197+0j),1867,random
983,0,(2164.0812288034076+0j),1616,random
984,1,(1196.4159311803644+0j),636,random
985,0,(1657.416326415517+0j),1416,random
986,1,(1195.469504167791+0j),599,random
987,1,(1498.2376638617893+0j),628,random
988,1,(2115.7669943429+0j),1260,random
989,1,(2082.403463447847+0j),1139,random
990,1,(2406.1038684872033+0j),1426,random
991,0,(2240.943277533766+0j),1928,random
992,0,(2378.601817042332+0j),1982,random
993,1,(1737.2239329680829+0j),861,random
994,0,(1863.129648677332+0j),1384,random
995,1,(978.4839756624251+0j),410,random
996,1,(1726.4547981171659+0j),930,random
997,1,(1153.2540086342915+0j),557,random
998,1,(2045.3058143994672+0j),1162,random
999,0,(1616.595269819919+0j),1423,random
1000,0,(1432.2325925511852+0j),1468,self-play-500
1001,1,(1380.9536517109843+0j),582,random
1002,0,(826.9185345788602+0j),650,greedy
1003,1,(1039.8334985041956+0j),535,self-play-500
1004,1,(1261.2647209343286+0j),593,random
1005,0,(728.6682555669173+0j),576,greedy
1006,0,(586.3117303460724+0j),749,self-play-500
1007,0,(1740.8166425506404+0j),1509,random
1008,0,(23.625166280429937+0j),123,greedy
1009,1,(910.2791797974045+0j),529,self-play-500
1010,1,(1093.9622059920212+0j),520,random
1011,0,(272.72333433995937+0j),290,greedy
1012,0,(1597.3212447454182+0j),1832,self-play-500
1013,1,(1213.2203804410544+0j),537,random
1014,0,(647.1568286245908+0j),573,greedy
1015,0,(510.6826320752052+0j),482,self-play-500
1016,0,(1798.0915759223935+0j),1428,random
1017,0,(673.3323684004749+0j),520,greedy
1018,0,(2006.898286166213+0j),2798,self-play-500
1019,1,(3256.0535840879634+0j),1799,random
1020,0,(95.1767802685298+0j),176,greedy
1021,0,(359.56389571950587+0j),613,self-play-500
1022,1,(983.986502911665+0j),349,random
1023,0,(90.60121159837567+0j),129,greedy
1024,0,(2101.6296016225133+0j),1801,self-play-500
1025,1,(1754.922716816479+0j),1035,random
1026,0,(256.8005012447119+0j),236,greedy
1027,1,(957.3276993183401+0j),505,self-play-500
1028,1,(1697.4803683579362+0j),871,random
1029,0,(-25.609547672579268+0j),50,greedy
1030,1,(911.3781978672641+0j),353,self-play-500
1031,1,(1272.2152400464943+0j),590,random
1032,0,(460.00891705665776+0j),410,greedy
1033,1,(1960.801500311028+0j),1457,self-play-500
1034,1,(2028.5178656673982+0j),1248,random
1035,0,(1711.0359660365375+0j),1227,greedy
1036,1,(771.6832114123376+0j),367,self-play-500
1037,1,(834.9914515413916+0j),313,random
1038,0,(9.108960997769742+0j),86,greedy
1039,1,(1213.3753895480104+0j),638,self-play-500
1040,0,(1881.3243392950526+0j),1396,random
1041,0,(139.52344370291172+0j),177,greedy
1042,0,(1733.547417923534+0j),1817,self-play-500
1043,1,(1652.5811790012808+0j),744,random
1044,0,(-8.162166897164155+0j),89,greedy
1045,0,(1799.1303803881744+0j),1461,self-play-500
1046,1,(2824.5686920602066+0j),1580,random
1047,0,(239.96673249385572+0j),273,greedy
1048,0,(1774.9597960010176+0j),1715,self-play-500
1049,0,(2267.8413690088037+0j),1947,random
1050,0,(285.7397783956794+0j),271,greedy
1051,1,(989.381114669226+0j),701,self-play-550
1052,0,(2196.845094946123+0j),1582,random
1053,0,(193.9116007916959+0j),270,greedy
1054,1,(1044.463416688137+0j),590,self-play-550
1055,0,(1864.8676325542533+0j),1455,random
1056,0,(123.04318105510387+0j),175,greedy
1057,0,(198.2601736000579+0j),413,self-play-550
1058,1,(2129.5488333620433+0j),947,random
1059,0,(281.9461518973448+0j),280,greedy
1060,0,(1508.2524905448843+0j),1930,self-play-550
1061,1,(2021.855473205872+0j),1265,random
1062,0,(289.0748536866203+0j),306,greedy
1063,0,(1782.4382138052104+0j),1815,self-play-550
1064,0,(1852.9563562161618+0j),1544,random
1065,0,(177.43370612497392+0j),153,greedy
1066,0,(2482.5052456169933+0j),2486,self-play-550
1067,1,(1259.6595635608796+0j),629,random
1068,0,(256.57512723758146+0j),259,greedy
1069,0,(83.09802354846465+0j),199,self-play-550
1070,0,(2075.221686284764+0j),1583,random
1071,0,(208.67506075430316+0j),200,greedy
1072,1,(1452.4032310261603+0j),1101,self-play-550
1073,0,(1940.371789557856+0j),1404,random
1074,1,(1976.7760491390968+0j),1039,greedy
1075,1,(1221.0539094930325+0j),865,self-play-550
1076,1,(1010.2700437798303+0j),391,random
1077,0,(90.84459461733803+0j),176,greedy
1078,0,(547.008696702497+0j),678,self-play-550
1079,1,(2232.4341415542776+0j),1441,random
1080,0,(355.8036957047293+0j),368,greedy
1081,1,(1307.5610636419356+0j),1010,self-play-550
1082,0,(2554.544644725831+0j),1827,random
1083,0,(125.7712450270426+0j),211,greedy
1084,0,(364.4501732450764+0j),505,self-play-550
1085,1,(1736.206026898191+0j),898,random
1086,1,(781.8884019299965+0j),285,greedy
1087,1,(1027.0178279344027+0j),649,self-play-550
1088,0,(1608.8913549562294+0j),1452,random
1089,0,(32.35762965548642+0j),127,greedy
1090,1,(1005.7028979469039+0j),732,self-play-550
1091,1,(1993.276366184621+0j),1108,random
1092,0,(770.241568167974+0j),675,greedy
1093,0,(873.0065190824906+0j),1040,self-play-550
1094,1,(1534.6111206021944+0j),834,random
1095,0,(12.949124269977133+0j),67,greedy
1096,0,(550.2783142526902+0j),634,self-play-550
1097,1,(1586.3766800984838+0j),780,random
1098,0,(190.99564982036014+0j),293,greedy
1099,0,(1114.963238233991+0j),1126,self-play-550
1100,0,(1904.5747540724128+0j),1407,random
1101,1,(1411.6599041824454+0j),639,greedy
1102,1,(1299.9177601297733+0j),614,self-play-600
1103,1,(2393.6932484768317+0j),1466,random
1104,0,(172.9809684991463+0j),208,greedy
1105,0,(1653.155108685017+0j),1742,self-play-600
1106,1,(2416.1357671183846+0j),1210,random
1107,0,(212.09293051509962+0j),274,greedy
1108,1,(751.3575769700519+0j),334,self-play-600
1109,1,(873.836101731798+0j),315,random
1110,0,(175.587291473321+0j),220,greedy
1111,0,(897.2873615111464+0j),858,self-play-600
1112,0,(1993.837837085683+0j),1610,random
1113,0,(40.63244801935912+0j),135,greedy
1114,0,(1638.5138340901185+0j),1846,self-play-600
1115,0,(1880.6545921472482+0j),1466,random
1116,0,(75.6031359459601+0j),157,greedy
1117,0,(1877.3929993145032+0j),2192,self-play-600
1118,0,(1948.374725325435+0j),1406,random
1119,1,(2504.7677878191944+0j),1524,greedy
1120,1,(2282.1352333328614+0j),1756,self-play-600
1121,1,(1080.8079884543858+0j),480,random
1122,0,(470.6214659224289+0j),442,greedy
1123,0,(1873.9556203156476+0j),1823,self-play-600
1124,0,(2160.6278840203236+0j),1727,random
1125,0,(60.20091179861791+0j),158,greedy
1126,0,(1635.9264696465214+0j),1776,self-play-600
1127,1,(1960.3967228373106+0j),1016,random
1128,1,(1123.2675465473103+0j),528,greedy
1129,0,(1979.3121200484454+0j),1883,self-play-600
1130,1,(819.9294708276707+0j),376,random
1131,0,(1983.3111921856316+0j),1294,greedy
1132,0,(898.334626131342+0j),972,self-play-600
1133,1,(2177.600213259007+0j),1080,random
1134,0,(-20.218698682607723+0j),62,greedy
1135,0,(709.8954111561343+0j),1133,self-play-600
1136,1,(1753.2527122511115+0j),822,random
1137,0,(83.38196407553815+0j),192,greedy
1138,0,(423.4086186285905+0j),655,self-play-600
1139,1,(1201.2099233531314+0j),585,random
1140,0,(-56.14773470566577+0j),38,greedy
1141,0,(507.91381375131255+0j),601,self-play-600
1142,0,(1627.8139064960906+0j),1294,random
1143,0,(-47.93813964070918+0j),40,greedy
1144,0,(322.15169600767985+0j),527,self-play-600
1145,1,(1568.273904098051+0j),768,random
1146,0,(272.54161653665966+0j),310,greedy
1147,0,(603.5059685077878+0j),816,self-play-600
1148,1,(1949.2068855160594+0j),1070,random
1149,0,(2277.231142928257+0j),1733,greedy
1150,1,(949.7516385399504+0j),544,self-play-650
1151,0,(1703.106411417475+0j),1446,random
1152,0,(27.854214845905602+0j),159,greedy
1153,1,(1123.8972051155479+0j),644,self-play-650
1154,1,(1169.5737182383596+0j),490,random
1155,0,(240.38822597091377+0j),248,greedy
1156,0,(1584.6724305879911+0j),1877,self-play-650
1157,1,(1941.6238694788685+0j),1097,random
1158,0,(1274.5561693539096+0j),1220,greedy
1159,0,(2305.022765116328+0j),1763,self-play-650
1160,0,(1859.6995328671544+0j),1474,random
1161,0,(1552.7004041812615+0j),1284,greedy
1162,1,(1131.7426309396028+0j),714,self-play-650
1163,0,(1645.466141084778+0j),1303,random
1164,0,(1665.6733358751792+0j),1254,greedy
1165,1,(1169.0136511541464+0j),637,self-play-650
1166,0,(1504.0305225167604+0j),1404,random
1167,0,(268.7244045724334+0j),302,greedy
1168,0,(1840.6833103733084+0j),1664,self-play-650
1169,1,(1144.3896320796975+0j),468,random
1170,0,(272.1589150018012+0j),295,greedy
1171,0,(1611.3716372901345+0j),1834,self-play-650
1172,1,(832.4785107305428+0j),324,random
1173,0,(243.713897955037+0j),277,greedy
1174,1,(1362.5270960538378+0j),945,self-play-650
1175,1,(1432.980481960071+0j),855,random
1176,0,(47.781503274705386+0j),129,greedy
1177,0,(559.3164719463907+0j),646,self-play-650
1178,0,(1626.4876292453932+0j),1470,random
1179,0,(1032.9082524264074+0j),1299,greedy
1180,0,(872.1958516287319+0j),968,self-play-650
1181,1,(1454.6056944563609+0j),800,random
1182,0,(92.97323195921072+0j),126,greedy
1183,0,(316.09777200654935+0j),460,self-play-650
1184,1,(1195.6769658104556+0j),491,random
1185,0,(16.926897754018754+0j),96,greedy
1186,1,(1371.3632996850017+0j),761,self-play-650
1187,1,(1076.9797401421897+0j),363,random
1188,0,(1452.3336528713014+0j),1274,greedy
1189,1,(961.3665734900054+0j),463,self-play-650
1190,1,(2654.3154697144882+0j),1702,random
1191,0,(351.48112472672653+0j),305,greedy
1192,0,(2073.816965479408+0j),1917,self-play-650
1193,0,(1903.2136238934104+0j),1605,random
1194,0,(15.93895368173574+0j),104,greedy
1195,0,(276.369594303591+0j),521,self-play-650
1196,1,(1591.452024383929+0j),833,random
1197,1,(1811.608686780582+0j),909,greedy
1198,1,(1795.191593024625+0j),1194,self-play-650
1199,0,(2296.3766958298474+0j),1953,random
1200,0,(165.51825916119327+0j),206,greedy
1201,0,(501.2645327623526+0j),605,self-play-700
1202,1,(2142.6653149564245+0j),1087,random
1203,0,(450.08381355715176+0j),364,greedy
1204,1,(1062.2369434335833+0j),582,self-play-700
1205,0,(1557.5241609422596+0j),1423,random
1206,0,(166.08128646463553+0j),175,greedy
1207,0,(1086.3217090248681+0j),1002,self-play-700
1208,0,(2634.427371719492+0j),2418,random
1209,0,(158.78958356712008+0j),187,greedy
1210,0,(1890.9141228418612+0j),1707,self-play-700
1211,0,(2060.99930142387+0j),1563,random
1212,1,(1118.6185615879472+0j),406,greedy
1213,0,(337.49063906960106+0j),537,self-play-700
1214,1,(1461.8767800647993+0j),640,random
1215,0,(67.47242278034287+0j),148,greedy
1216,1,(1046.051888677949+0j),669,self-play-700
1217,0,(2316.405932701212+0j),2048,random
1218,0,(146.4177115524576+0j),172,greedy
1219,1,(1111.4049353689609+0j),777,self-play-700
1220,1,(1649.565456847454+0j),716,random
1221,0,(563.6738246723896+0j),520,greedy
1222,0,(1762.5372846468715+0j),1764,self-play-700
1223,1,(1522.8329304830165+0j),804,random
1224,0,(350.11331870009786+0j),333,greedy
1225,1,(983.0180961195063+0j),624,self-play-700
1226,1,(1390.8427884174453+0j),816,random
1227,0,(120.49288141678201+0j),163,greedy
1228,1,(1235.4963340851823+0j),778,self-play-700
1229,0,(1654.6454907470813+0j),1449,random
1230,1,(1354.3362269313902+0j),647,greedy
1231,0,(1560.6890523338993+0j),2130,self-play-700
1232,1,(1332.356053076845+0j),596,random
1233,0,(574.7551170803954+0j),524,greedy
1234,0,(1569.8713983822013+0j),1882,self-play-700
1235,0,(2070.2297818932134+0j),1584,random
1236,0,(342.743901701135+0j),339,greedy
1237,0,(471.6184919660311+0j),620,self-play-700
1238,1,(1302.0333820369788+0j),594,random
1239,0,(2216.3810819658856+0j),1386,greedy
1240,0,(2563.1456975363153+0j),2941,self-play-700
1241,1,(1268.4547120886848+0j),536,random
1242,0,(-41.189150842389914+0j),57,greedy
1243,1,(1400.6451309463328+0j),978,self-play-700
1244,0,(1654.4434902768494+0j),1570,random
1245,0,(48.797621531044115+0j),120,greedy
1246,0,(232.25950061124195+0j),419,self-play-700
1247,0,(2131.6742421311237+0j),1614,random
1248,0,(159.09440106499767+0j),250,greedy
1249,1,(1861.39768384195+0j),1147,self-play-700
1250,1,(1250.742958244393+0j),625,random
1251,0,(167.9411186980564+0j),253,greedy
1252,1,(1401.592200343424+0j),875,self-play-750
1253,1,(1879.3741988349764+0j),893,random
1254,1,(1298.3358604744203+0j),586,greedy
1255,1,(1321.1645968236348+0j),848,self-play-750
1256,1,(1954.989767651536+0j),1016,random
1257,0,(559.3631987560561+0j),501,greedy
1258,0,(482.16167499686014+0j),506,self-play-750
1259,1,(1251.548585970296+0j),739,random
1260,0,(1106.9612429989738+0j),1325,greedy
1261,0,(1754.9234696678252+0j),1859,self-play-750
1262,1,(1549.697314987733+0j),880,random
1263,0,(167.5167134396745+0j),172,greedy
1264,0,(314.1125899935945+0j),458,self-play-750
1265,1,(1091.1505372535432+0j),508,random
1266,0,(145.66311341521475+0j),242,greedy
1267,1,(839.6979752460379+0j),430,self-play-750
1268,1,(2199.9511505947203+0j),1132,random
1269,0,(94.22710814921234+0j),183,greedy
1270,0,(147.80200389130871+0j),325,self-play-750
1271,0,(1877.2088501183734+0j),1491,random
1272,0,(1711.9603313265104+0j),1466,greedy
1273,1,(946.7839154776266+0j),411,self-play-750
1274,1,(951.019233599408+0j),437,random
1275,0,(1453.2239662186676+0j),1281,greedy
1276,0,(678.7423512337011+0j),840,self-play-750
1277,1,(1773.8759212927507+0j),973,random
1278,0,(359.9897307638656+0j),407,greedy
1279,0,(1769.6399570094738+0j),1688,self-play-750
1280,1,(1574.2788013807494+0j),738,random
1281,0,(-15.037922343734422+0j),113,greedy
1282,1,(1335.7898071292511+0j),1062,self-play-750
1283,0,(2345.9905994692263+0j),1701,random
1284,0,(256.7717637151887+0j),332,greedy
1285,0,(685.4084222337252+0j),813,self-play-750
